Movie_Id,Year,Name,Genres,Primary_Genre,Genre_Source
835,1994.0,Cirque du Soleil: A Baroque Odyssey,Drama,Drama,keyword
836,1991.0,Incident at Oglala: The Leonard Peltier Story,Drama,Drama,keyword
837,1972.0,All in the Family: Season 3,Drama,Drama,keyword
838,2003.0,Gang of Roses,Drama,Drama,keyword
839,1945.0,The Thin Man Goes Home,Drama,Drama,keyword
840,1941.0,The Lady Eve,Drama,Drama,keyword
841,1994.0,There Goes My Baby,Comedy|Drama,Comedy,movielens
842,1942.0,Reap the Wild Wind,Action|Adventure|Drama,Action,movielens
843,1999.0,Mansfield Park,Comedy|Drama|Romance,Comedy,movielens
844,2001.0,La Cienaga,Drama,Drama,keyword
845,2004.0,If We Had No Moon,Drama,Drama,keyword
846,2004.0,Enduring Love,Drama,Drama,movielens
847,2001.0,Shania Twain: The Platinum Collection,Drama,Drama,keyword
848,1994.0,La Separation,Drama,Drama,keyword
849,1990.0,Mr. & Mrs. Bridge,Drama,Drama,movielens
850,2002.0,Stoked: The Rise and Fall of Gator,Documentary,Documentary,movielens
851,1990.0,Back to the Future Part III,Adventure|Comedy|Sci-Fi|Western,Adventure,movielens
852,1989.0,Disorganized Crime,Action|Comedy,Action,movielens
853,1993.0,Dragonball: The Magic Begins,Drama,Drama,keyword
854,1984.0,Wes Craven's Invitation to Hell,Drama,Drama,keyword
855,2001.0,Bruiser,Horror|Thriller,Horror,movielens
856,2000.0,Devil in the Flesh 2,Horror,Horror,keyword
857,1963.0,The Three Stooges Go Around the World in a Daze,Comedy,Comedy,keyword
858,2002.0,Sports Illustrated Swimsuit Edition: 2002,Drama,Drama,keyword
859,1982.0,Creepshow,Horror,Horror,movielens
860,2001.0,Crime Partners,Thriller,Thriller,keyword
861,2003.0,Rush: Rush in Rio,Drama,Drama,keyword
862,2002.0,Tuck Everlasting,Drama|Fantasy,Drama,movielens
863,1990.0,King of New York: Special Edition (Full-screen),Drama,Drama,keyword
864,2001.0,Laughing Out Loud: Vol. 1,Comedy,Comedy,keyword
865,2005.0,Elvis by the Presleys,Drama,Drama,keyword
866,1975.0,Starsky & Hutch: Season 1,Drama,Drama,keyword
867,2003.0,My Dream Girl,Drama,Drama,keyword
868,1996.0,La Promesse,Drama,Drama,keyword
869,1998.0,Without Limits: NASA Test Projects,Drama,Drama,keyword
870,2005.0,H.G. Wells and the War of the Worlds: A Documentary,Documentary,Documentary,keyword
871,1984.0,The Jewel in the Crown,Drama,Drama,keyword
872,1954.0,Seven Samurai,Drama,Drama,keyword
873,2003.0,Boys Life 4: Four Play,Comedy|Drama,Comedy,movielens
874,2004.0,Elvis Costello & the Imposters: Live in Memphis,Drama,Drama,keyword
875,1998.0,Zakhm,Drama,Drama,keyword
876,2001.0,Super Gals,Drama,Drama,keyword
877,1999.0,A Love Divided,Romance,Romance,keyword
878,2000.0,Short: International Release #2,Drama,Drama,keyword
879,1976.0,Mikey and Nicky,Drama,Drama,movielens
880,1994.0,Sharpe 4: Sharpe's Enemy,Drama,Drama,keyword
881,1999.0,Mating Habits of the Earthbound Human,Drama,Drama,keyword
882,1996.0,Gloria Estefan: Evolution Tour: Live in Miami,Drama,Drama,keyword
883,1992.0,Deep Cover,Action|Crime|Thriller,Action,movielens
884,1991.0,Cup Final,Drama,Drama,keyword
885,2003.0,The Maldonado Miracle,Drama,Drama,keyword
886,2004.0,Ray,Drama,Drama,movielens
887,2005.0,Monster-in-Law: Bonus Material,Horror,Horror,keyword
888,2001.0,Discovering Australia,Drama,Drama,keyword
889,2004.0,Reno 911: Season 2,Drama,Drama,keyword
890,1999.0,Harsh Realm: The Complete Series,Drama,Drama,keyword
891,2003.0,"Zakk Wylde's Black Label Society: Boozed, Broozed & Broken-Boned",Drama,Drama,keyword
892,1965.0,The Bedford Incident,Drama,Drama,keyword
893,2003.0,Blue's Clues: Classic Clues,Drama,Drama,keyword
894,1999.0,The Muse,Drama,Drama,keyword
895,1975.0,Dersu Uzala,Adventure|Drama,Adventure,movielens
896,1995.0,Dangerous Minds,Drama,Drama,movielens
897,2004.0,Bride and Prejudice,Romance,Romance,keyword
898,2000.0,The Body,Mystery|Thriller,Mystery,movielens
899,2003.0,Out of Ireland: The Hit Songs and Artists of Irish Music,Drama,Drama,keyword
900,1994.0,Eat Drink Man Woman,Drama,Drama,keyword
901,1950.0,Diary of a Country Priest,Drama,Drama,keyword
902,2004.0,Fascination,Drama,Drama,keyword
903,2000.0,Hamlet,Crime|Drama|Romance|Thriller,Crime,movielens
904,2004.0,Gargoyles,Drama,Drama,keyword
905,2005.0,Remedy,Drama,Drama,keyword
906,1969.0,Benny Hill: Complete and Unadulterated: The Naughty Early Years: Set 1,Drama,Drama,keyword
907,1930.0,Animal Crackers,Comedy|Musical,Comedy,movielens
908,1981.0,Sense and Sensibility,Drama|Romance,Drama,movielens
909,1990.0,Too Young to Die,Drama,Drama,keyword
910,1940.0,Santa Fe Trail,Drama|Romance|Western,Drama,movielens
911,1939.0,Buck Rogers,Drama,Drama,keyword
912,2002.0,Angelina Ballerina: Friends Forever,Drama,Drama,keyword
913,1979.0,"Dead Kennedys: In God We Trust, Inc.",Drama,Drama,keyword
914,1996.0,R.E.M.: Road Movie,Drama,Drama,keyword
915,2001.0,Haven,Drama,Drama,keyword
916,1994.0,Earth 2: The Complete Series,Drama,Drama,keyword
917,2003.0,String Cheese Incident: Live at the Fillmore,Drama,Drama,keyword
918,1964.0,A Hard Day's Night: Collector's Series,Drama,Drama,keyword
919,2002.0,Comedian,Comedy|Documentary,Comedy,movielens
920,1968.0,Satanis: The Devil's Mass / Sinthia: The Devil's Doll: Double Feature,Horror,Horror,keyword
921,1952.0,Don't Bother to Knock,Drama|Thriller,Drama,movielens
922,2004.0,Gojoe: Spirit War Chronicle,War,War,keyword
923,2004.0,Giant Robo,Drama,Drama,keyword
924,1981.0,Taxi Zum Klo,Comedy,Comedy,movielens
925,1936.0,Dodsworth,Drama|Romance,Drama,movielens
926,2002.0,Fear Of A Punk Planet,Drama,Drama,keyword
927,1991.0,Danielle Steel's Changes,Drama,Drama,keyword
928,1997.0,The Night That Never Happened,Drama,Drama,keyword
929,2002.0,Journeys with George,Documentary,Documentary,movielens
930,1987.0,Back to the Beach,Comedy,Comedy,movielens
931,1998.0,Another Day in Paradise,Drama,Drama,movielens
932,1992.0,Where Are We?,Drama,Drama,keyword
933,2005.0,Backyardigans: It's Great to Be a Ghost,Horror,Horror,keyword
934,1954.0,River of No Return,Adventure|Western,Adventure,movielens
935,2003.0,Read Or Die,Drama,Drama,keyword
936,1990.0,A Dangerous Man: Lawrence After Arabia,Drama,Drama,keyword
937,1998.0,Fallen,Crime|Drama|Fantasy|Thriller,Crime,movielens
938,2002.0,Scarecrow,Drama,Drama,movielens
939,2003.0,Midsomer Murders: A Tale of Two Hamlets,Thriller,Thriller,keyword
940,1997.0,Hercules,Adventure|Animation|Children|Comedy|Musical,Adventure,movielens
941,1998.0,Screw Loose,Drama,Drama,keyword
942,1994.0,The Pagemaster,Drama,Drama,keyword
943,2004.0,Dave Chappelle: For What It's Worth,Comedy,Comedy,movielens
944,1975.0,"Brother, Can You Spare a Dime?",Documentary,Documentary,movielens
945,1952.0,The Duel at Silver Creek,Drama,Drama,keyword
946,2002.0,Sex and the Teenage Mind,Drama,Drama,keyword
947,1965.0,The Cincinnati Kid,Drama,Drama,keyword
948,2002.0,Aap Mujhe Achche Lagne Lage,Drama,Drama,keyword
949,1997.0,Henry Fool,Comedy|Drama,Comedy,movielens
950,1998.0,Explosive Dance,Drama,Drama,keyword
951,2001.0,Richard Rodgers: The Sweetest Sounds,Drama,Drama,keyword
952,1940.0,My Favorite Wife,Comedy|Romance,Comedy,movielens
953,1966.0,Fahrenheit 451,Drama|Sci-Fi,Drama,movielens
954,2003.0,I Capture the Castle,Drama|Romance,Drama,movielens
955,1997.0,Rhyme & Reason,Documentary,Documentary,movielens
956,1994.0,Blankman,Comedy,Comedy,movielens
957,1966.0,Lost in Space: Season 2: Vol. 1,Sci-Fi,Sci-Fi,keyword
958,2003.0,World Cup Soccer Highlights: 1966-1974,Drama,Drama,keyword
959,2002.0,Jay Jay the Jet Plane: Lessons for All Seasons,Drama,Drama,keyword
960,1960.0,The Unforgiven,Drama|Western,Drama,movielens
961,1957.0,Love in the Afternoon,Comedy|Romance,Comedy,movielens
962,2002.0,I Spy,Action|Adventure|Comedy|Crime,Action,movielens
963,1951.0,A Streetcar Named Desire,Drama,Drama,keyword
964,2001.0,The Tick: The Entire Series,Drama,Drama,keyword
965,1985.0,Metropolitan Opera: Puccini: Tosca,Drama,Drama,keyword
966,1996.0,Young and Dangerous 2,Drama,Drama,keyword
967,2004.0,Main Hoon Na,Action|Comedy|Drama,Action,movielens
968,1993.0,Dottie Gets Spanked,Drama,Drama,movielens
969,1995.0,Stripteaser,Drama,Drama,keyword
970,2004.0,Yesterday Once More,Drama,Drama,keyword
971,2002.0,Unprecedented: The 2000 Presidential Election,Documentary,Documentary,movielens
972,2003.0,Ben Harper: Live at the Hollywood Bowl,Drama,Drama,keyword
973,1994.0,"Dr. Martin Luther King, Jr.: A Historical Perspective",Drama,Drama,keyword
974,1941.0,The Devil and Daniel Webster,Horror,Horror,keyword
975,1997.0,Convict 762,Drama,Drama,keyword
976,2003.0,Tom and Jerry: Paws for a Holiday,Drama,Drama,keyword
977,2000.0,Our Lady of the Assassins,Thriller,Thriller,keyword
978,2000.0,Yi Yi,Drama,Drama,movielens
979,1990.0,A Moment of Romance,Romance,Romance,keyword
980,1994.0,The Swan Princess,Drama,Drama,keyword
981,1989.0,How I Got into College,Comedy|Romance,Comedy,movielens
982,2001.0,Dil Chahta Hai,Drama,Drama,keyword
983,1997.0,Wishful Thinking,Comedy,Comedy,movielens
984,1958.0,The Young Lions,Drama,Drama,keyword
985,1999.0,The Mummy,Drama,Drama,keyword
986,2002.0,The Trip,Drama,Drama,keyword
987,1978.0,Rescue from Gilligan's Island,Drama,Drama,keyword
988,1951.0,Operation Pacific,Drama|War,Drama,movielens
989,2004.0,The Door in the Floor,Drama,Drama,keyword
990,1941.0,Meet John Doe,Comedy|Drama,Comedy,movielens
991,1997.0,Burn Up Excess: Vol. 2: Crimes and Missed Demeanors,Thriller,Thriller,keyword
992,1972.0,The Cowboys,Drama,Drama,keyword
993,1994.0,The Shadow,Drama,Drama,keyword
994,1984.0,Children of the Corn,Horror|Thriller,Horror,movielens
995,2004.0,Dark Town,Drama,Drama,keyword
996,1961.0,Yojimbo,Action|Adventure,Action,movielens
997,1963.0,Miracle of the White Stallions,Drama,Drama,keyword
998,2002.0,Frida: Bonus Material,Drama,Drama,keyword
999,1994.0,The Favor,Thriller,Thriller,movielens
1000,2002.0,Jim Breuer: Hardcore,Drama,Drama,keyword
1001,2001.0,Blow Dry,Drama,Drama,keyword
1002,2001.0,The Cazalets,Drama,Drama,keyword
1003,2001.0,Basic Elements: My Complete Fitness Guide,Drama,Drama,keyword
1004,2003.0,Bookies,Comedy|Crime|Drama|Thriller,Comedy,movielens
1005,2003.0,Only the Strong Survive,Drama,Drama,keyword
1006,1996.0,Inspector Morse 30: The Daughters of Cain,Drama,Drama,keyword
1007,1996.0,America's Dream,Drama,Drama,keyword
1008,1996.0,Ken Burns' The West,Drama,Drama,keyword
1009,1997.0,Judaai,Drama,Drama,keyword
1010,2004.0,"Sesame Street: Sing, Hoot & Howl",Children,Children,keyword
1011,1983.0,All the Right Moves,Drama|Romance,Drama,movielens
1012,1960.0,13 Ghosts,Horror,Horror,movielens
1013,2005.0,My Scene Goes Hollywood: The Movie,Drama,Drama,keyword
1014,1993.0,Pretty Boy,Drama,Drama,keyword
1015,1996.0,"Dr. Quinn, Medicine Woman: Season 5",Drama,Drama,keyword
1016,1976.0,The Killer Inside Me,Drama,Drama,keyword
1017,1955.0,I Love Lucy: Season 5,Romance,Romance,keyword
1018,1960.0,Le Petit Soldat,Drama,Drama,keyword
1019,2001.0,Diamond Hunters,Drama,Drama,keyword
1020,1989.0,The Simpsons: Season 1,Drama,Drama,keyword
1021,1984.0,Cloak & Dagger,Action|Adventure|Children|Crime|Mystery|Thriller,Action,movielens
1022,1993.0,The Snapper,Drama,Drama,keyword
1023,1997.0,Sesame Street: Elmo Saves Christmas,Children,Children,keyword
1024,1976.0,The Return of a Man Called Horse,Drama,Drama,keyword
1025,2004.0,The Eye 2,Drama,Drama,keyword
1026,1985.0,Silver Bullet,Drama,Drama,keyword
1027,1993.0,Rising Sun,Action|Drama|Mystery,Action,movielens
1028,2003.0,The Educational Archives: Vol. 1: Sex & Drugs,Drama,Drama,keyword
1029,1995.0,Tromeo and Juliet,Comedy|Drama,Comedy,movielens
1030,1974.0,Frank Sinatra: The Main Event,Drama,Drama,keyword
1031,1999.0,Poirot: The Murder of Roger Ackroyd,Thriller,Thriller,keyword
1032,1992.0,Hard Boiled,Drama,Drama,keyword
1033,1999.0,Spy Games,Thriller,Thriller,keyword
1034,2000.0,The New Eve,Drama,Drama,keyword
1035,1994.0,Disclosure,Drama|Thriller,Drama,movielens
1036,1999.0,Coral Sea Dreaming,Drama,Drama,keyword
1037,1978.0,Attack of the Killer Tomatoes,Comedy|Horror,Comedy,movielens
1038,2000.0,Boogiepop Phantom,Drama,Drama,keyword
1039,1997.0,Lawn Dogs,Drama,Drama,movielens
1040,2004.0,Thomas & Friends: Thomas's Snowy Surprise,Drama,Drama,keyword
1041,2000.0,Baby Mozart,Drama,Drama,keyword
1042,1996.0,Forgotten Silver,Comedy|Documentary,Comedy,movielens
1043,1987.0,Outrageous Fortune,Comedy|Mystery,Comedy,movielens
1044,1968.0,The Party,Drama,Drama,movielens
1045,1988.0,For Keeps,Drama|Romance,Drama,movielens
1046,2003.0,Uptown Girls,Comedy,Comedy,movielens
1047,2000.0,Aimee and Jaguar,Drama,Drama,keyword
1048,1997.0,Year of the Horse: Neil Young & Crazy Horse Live,Drama,Drama,keyword
1049,1991.0,The Object of Beauty,Drama,Drama,keyword
1050,1982.0,Annie: Special Anniversary Edition,Drama,Drama,keyword
1051,1994.0,Blue Chips,Drama,Drama,movielens
1052,1952.0,The Jack Benny Show: Vol. 1,Drama,Drama,keyword
1053,1997.0,Mysteries of Magic: Vol. 1,Drama,Drama,keyword
1054,1986.0,Odin: Photon Space Sailer Starlight,Sci-Fi,Sci-Fi,keyword
1055,1977.0,The Duellists,Drama,Drama,keyword
1056,1962.0,The War Lover,War,War,keyword
1057,1989.0,Doctor Who: Ghost Light,Horror,Horror,keyword
1058,1972.0,"Play it Again, Sam",Comedy|Romance,Comedy,movielens
1059,2000.0,Extreme Bloopers: Sports Gone Wrong,Drama,Drama,keyword
1060,2005.0,King's Ransom,Comedy|Crime,Comedy,movielens
1061,2004.0,Spider-Man vs. Doc Ock,Drama,Drama,keyword
1062,1974.0,California Split,Comedy|Drama,Comedy,movielens
1063,1995.0,Hemp Revolution,Drama,Drama,keyword
1064,1983.0,Armored Trooper Votoms Stage 2: Kummen Jungle Wars,War,War,keyword
1065,2001.0,Jackpot,Drama,Drama,movielens
1066,1978.0,Superman: The Movie,Drama,Drama,keyword
1067,1956.0,Earth vs. The Flying Saucers,Sci-Fi,Sci-Fi,movielens
1068,1998.0,Ringu,Drama,Drama,keyword
1069,2003.0,The Inspector Lynley Mysteries: A Suitable Vengeance,Drama,Drama,keyword
1070,2000.0,Bangkok Dangerous,Action|Crime|Romance,Action,movielens
1071,1995.0,The Ice Princess,Children|Comedy|Drama,Children,movielens
1072,2000.0,As Time Goes By: Series 8,Drama,Drama,keyword
1073,2005.0,Coach Carter,Drama,Drama,movielens
1074,1946.0,The Postman Always Rings Twice,Drama,Drama,keyword
1075,2001.0,Tape,Drama,Drama,movielens
1076,2004.0,American Chopper: Season 2,Drama,Drama,keyword
1077,1945.0,Leave Her to Heaven,Drama|Film-Noir,Drama,movielens
1078,2000.0,After the Storm,Drama,Drama,keyword
1079,1991.0,The Gambler Returns: The Luck of the Draw,Drama,Drama,keyword
1080,2002.0,Hysterical Blindness,Drama,Drama,movielens
1081,2002.0,Back by Midnight,Drama,Drama,keyword
1082,1997.0,Flood: A River's Rampage,Drama,Drama,keyword
1083,1962.0,Tales of Terror,Horror,Horror,movielens
1084,2001.0,Walking with Prehistoric Beasts,Animation|Documentary,Animation,movielens
1085,2003.0,Bright Leaves,Documentary,Documentary,movielens
1086,1938.0,Three Stooges: Stooges at Work,Comedy,Comedy,keyword
1087,1994.0,Monkey Trouble,Children|Comedy,Children,movielens
1088,1980.0,Hammer House of Horror,Horror,Horror,keyword
1089,2000.0,The Land Before Time VII: Stone of Cold Fire,Drama,Drama,keyword
1090,1997.0,Eel,Drama,Drama,keyword
1091,1980.0,Dostana,Drama,Drama,keyword
1092,1996.0,Thin Line Between Love & Hate,Romance,Romance,keyword
1093,1980.0,The Leg Fighters,Drama,Drama,keyword
1094,2002.0,Nicholas Nickleby,Drama|Romance,Drama,movielens
1095,2004.0,"Vendetta: No Conscience, No Mercy",Drama,Drama,keyword
1096,1989.0,Harlem Nights,Comedy|Crime|Romance,Comedy,movielens
1097,2005.0,Winning Strategies: Texas Hold 'Em Poker with Mike Caro,Drama,Drama,keyword
1098,1965.0,The Battle of Algiers,War,War,keyword
1099,1983.0,Confidentially Yours,Drama,Drama,keyword
1100,2000.0,Dr. T & the Women,Drama,Drama,keyword
1101,1976.0,The Slipper and the Rose,Drama,Drama,keyword
1102,2001.0,Training Day,Crime|Drama|Thriller,Crime,movielens
1103,1997.0,Jane Eyre,Drama|Romance,Drama,movielens
1104,1983.0,Krull,Action|Adventure|Fantasy|Sci-Fi,Action,movielens
1105,1993.0,RoboCop 3,Action|Crime|Drama|Sci-Fi|Thriller,Action,movielens
1106,1998.0,Virtual Girl,Drama,Drama,keyword
1107,2004.0,NBA Street Series: Ankle Breakers: Vol. 2,Drama,Drama,keyword
1108,2000.0,Dr. Andrew Weil: 8 Weeks to Optimum Health & Spontaneous Healing,Drama,Drama,keyword
1109,1964.0,My Fair Lady: Special Edition: Bonus Material,Drama,Drama,keyword
1110,2003.0,Secondhand Lions,Children|Comedy|Drama,Children,movielens
1111,1972.0,Cries and Whispers,Drama,Drama,keyword
1112,1957.0,The Delicate Delinquent,Drama,Drama,keyword
1113,1998.0,Lost Universe,Drama,Drama,keyword
1114,1929.0,Hell's Angels,Drama|War,Drama,movielens
1115,1991.0,Hammers Over the Anvil,Drama,Drama,keyword
1116,1984.0,Runaway,Sci-Fi|Thriller,Sci-Fi,movielens
1117,1991.0,Vegas in Space,Sci-Fi,Sci-Fi,keyword
1118,1980.0,Moscow Does Not Believe in Tears,Drama,Drama,keyword
1119,2005.0,Pink Floyd: Inside Pink Floyd: A Critical Review 1975-1996,Drama,Drama,keyword
1120,1982.0,Quest for Fire,Drama,Drama,keyword
1121,2001.0,MVP 2:  Most Vertical Primate,Drama,Drama,keyword
1122,1980.0,The Attic / Crawl Space (Double Feature),Sci-Fi,Sci-Fi,keyword
1123,1993.0,Dragon: The Bruce Lee Story,Action|Drama,Action,movielens
1124,1932.0,Rain,Drama,Drama,movielens
1125,2001.0,Automotive Series: Porsche,Drama,Drama,keyword
1126,2003.0,Uncovered: The Whole Truth About the Iraq War,War,War,keyword
1127,1973.0,Clive Barker's Salome / The Forbidden,Drama,Drama,keyword
1128,1971.0,Sweet Sweetback's Baadasssss Song,Crime|Drama|Thriller,Crime,movielens
1129,1935.0,Mutiny on the Bounty,Adventure|Drama,Adventure,movielens
1130,1991.0,Impromptu,Comedy|Romance,Comedy,movielens
1131,1965.0,Chained Girls / Daughters of Lesbos: Double Feature,Drama,Drama,keyword
1132,1994.0,Romeo is Bleeding,Crime|Thriller,Crime,movielens
1133,2003.0,Malibu Spring Break,Drama,Drama,keyword
1134,2005.0,Empire Falls,Drama|Romance,Drama,movielens
1135,1996.0,Paradise Lost: The Child Murders at Robin Hood Hills,Documentary,Documentary,movielens
1136,1993.0,Naked,Drama,Drama,movielens
1137,2004.0,Artie Lange: It's the Whiskey Talkin',Drama,Drama,keyword
1138,2003.0,Freddy vs. Jason,Action|Horror|Thriller,Action,movielens
1139,2003.0,Wolf's Rain,Drama,Drama,keyword
1140,1996.0,To Gillian on her 37th Birthday,Drama|Romance,Drama,movielens
1141,2004.0,Kyun! Ho Gaya Na,Drama,Drama,keyword
1142,1981.0,Polyester,Comedy,Comedy,movielens
1143,1943.0,Phantom of the Opera,Horror|Musical|Thriller,Horror,movielens
1144,1991.0,Fried Green Tomatoes,Comedy|Crime|Drama,Comedy,movielens
1145,2001.0,The Wedding Planner,Romance,Romance,keyword
1146,1983.0,Fearless Hyena 1 / Fearless Hyena 2,Drama,Drama,keyword
1147,1983.0,To the Lighthouse,Drama,Drama,keyword
1148,1981.0,For Your Eyes Only,Action|Adventure|Thriller,Action,movielens
1149,2001.0,Electric Light Orchestra: Zoom Tour Live,Drama,Drama,keyword
1150,2000.0,Hate.com,Drama,Drama,keyword
1151,2001.0,Valentine,Horror|Mystery,Horror,movielens
1152,1999.0,Charisma,Drama,Drama,keyword
1153,1943.0,On Approval,Drama,Drama,keyword
1154,1971.0,Twitch of the Death Nerve,Horror,Horror,keyword
1155,1980.0,Magnum P.I.: Season 1,Drama,Drama,keyword
1156,2004.0,Being Ron Jeremy,Drama,Drama,keyword
1157,1997.0,Chinese Box,Drama|Romance,Drama,movielens
1158,2004.0,I Do (But I Don't),Drama,Drama,keyword
1159,1961.0,Rocky & Bullwinkle: The Best of Fractured Fairy Tales: Vol. 1,Drama,Drama,keyword
1160,1999.0,In Too Deep,Action|Thriller,Action,movielens
1161,2000.0,Take Me Home: The John Denver Story,Drama,Drama,keyword
1162,2003.0,Onmyoji 2,Drama,Drama,keyword
1163,1984.0,2010: The Year We Make Contact,Sci-Fi,Sci-Fi,movielens
1164,1980.0,Return of the Secaucus 7,Drama,Drama,movielens
1165,1999.0,Witness Protection,Drama,Drama,keyword
1166,1950.0,Great Rupert,Drama,Drama,keyword
1167,1999.0,La Buche,Drama,Drama,keyword
1168,2004.0,Rodney Dangerfield: No Respect: The Ultimate Collection,Drama,Drama,keyword
1169,1997.0,Bjork: Shepherds Bush Empire,Drama,Drama,keyword
1170,1997.0,"Truth or Consequences, N.M.",Action|Crime|Romance,Action,movielens
1171,2001.0,RoboCop: Crash and Burn,Drama,Drama,keyword
1172,1998.0,Krippendorf's Tribe,Comedy,Comedy,movielens
1173,1999.0,Walking with Dinosaurs,Adventure|Animation|Children,Adventure,movielens
1174,1993.0,The Sandlot,Drama,Drama,keyword
1175,1984.0,Repo Man,Comedy|Sci-Fi,Comedy,movielens
1176,2001.0,The Devil's Backbone,Horror,Horror,keyword
1177,2004.0,Essential Music Videos: Totally 80s,Drama,Drama,keyword
1178,1932.0,Boudu Saved from Drowning,Drama,Drama,keyword
1179,1997.0,The Education of Little Tree,Drama,Drama,keyword
1180,2001.0,A Beautiful Mind,Drama,Drama,keyword
1181,2003.0,Rolie Polie Olie: Springy-Time Fun,Drama,Drama,keyword
1182,1978.0,Gray Lady Down,Drama|Thriller,Drama,movielens
1183,1980.0,Night of the Hunted,Drama,Drama,keyword
1184,2004.0,The Wizard of Oz,Drama,Drama,keyword
1185,1998.0,Mischievous,Drama,Drama,keyword
1186,1939.0,Jamaica Inn,Drama,Drama,movielens
1187,1971.0,The Abominable Dr. Phibes,Drama,Drama,keyword
1188,2002.0,A Little Inside,Drama,Drama,keyword
1189,1986.0,Aida: Giuseppe Verdi: Teatro Alla Scala,Drama,Drama,keyword
1190,1996.0,The Late Shift,Drama,Drama,keyword
1191,1997.0,Most Wanted,Action|Thriller,Action,movielens
1192,2004.0,Masters of Poker: Phil Hellmuth's Million Dollar Texas Hold'em Tournament Strategies,Drama,Drama,keyword
1193,1998.0,Beloved,Drama,Drama,movielens
1194,1997.0,Fall,Romance,Romance,movielens
1195,1988.0,Madonna: The Girlie Show: Live Down Under,Drama,Drama,keyword
1196,2004.0,Secrets of Lost Empires 2: Medieval Siege,Drama,Drama,keyword
1197,1999.0,50 Years: The Best of Hollywood,Drama,Drama,keyword
1198,1971.0,The Cat O'Nine Tails,Drama,Drama,keyword
1199,1975.0,Queen of the Stardust Ballroom,Drama,Drama,keyword
1200,1999.0,Teaching Mrs. Tingle,Comedy|Thriller,Comedy,movielens
1201,1991.0,True Colors,Drama,Drama,movielens
1202,1983.0,National Lampoon's Vacation,Comedy,Comedy,movielens
1203,1963.0,The Andy Griffith Show: Vol 3: Andy Discovers America / Andy's English Valet,Drama,Drama,keyword
1204,1990.0,Iron & Silk,Comedy|Drama,Comedy,movielens
1205,1994.0,Dragstrip Girl,Drama,Drama,keyword
1206,2005.0,Bratz: Rock Angelz,Drama,Drama,keyword
1207,1962.0,Experiment in Terror,Crime|Thriller,Crime,movielens
1208,1963.0,The Twilight Zone: Vol. 15,Drama,Drama,keyword
1209,1976.0,Swashbuckler,Drama,Drama,keyword
1210,1981.0,"Zorro, The Gay Blade",Comedy,Comedy,movielens
1211,2004.0,Modigliani,Drama,Drama,movielens
1212,1988.0,Red Dwarf: Series 2: Bonus Material,War,War,keyword
1213,1999.0,VeggieTales: Madame Blueberry,Drama,Drama,keyword
1214,1972.0,Bawarchi,War,War,keyword
1215,1987.0,Walk Like a Man,Comedy,Comedy,movielens
1216,1993.0,Fire in the Sky,Drama|Mystery|Sci-Fi,Drama,movielens
1217,2001.0,Dragon Tales: Let's Share! Let's Play!,Drama,Drama,keyword
1218,1972.0,Frenzy,Thriller,Thriller,movielens
1219,2003.0,Blind Shaft,Drama,Drama,keyword
1220,2004.0,Man on Fire,Action|Crime|Drama|Mystery|Thriller,Action,movielens
1221,1980.0,Seems Like Old Times,Comedy|Romance,Comedy,movielens
1222,1979.0,Little House on the Prairie: Season 6,Drama,Drama,keyword
1223,1999.0,Hard,Drama,Drama,keyword
1224,1947.0,The Ghost and Mrs. Muir,Horror,Horror,keyword
1225,2000.0,Jim Breuer: Heavy Metal Comedy,Comedy,Comedy,keyword
1226,1971.0,Summer of '42,Drama,Drama,movielens
1227,2005.0,The Horror Within,Horror,Horror,keyword
1228,2004.0,The Carol Burnett Show: Let's Bump Up the Lights!,Drama,Drama,keyword
1229,1994.0,Speechless,Comedy|Romance,Comedy,movielens
1230,2005.0,Carlos Mencia: Not for the Easily Offended: Live in San Jose,Drama,Drama,keyword
1231,1999.0,Batman Beyond: Tech Wars / Disappearing Inque,War,War,keyword
1232,1927.0,It,Comedy|Romance,Comedy,movielens
1233,2002.0,Repli-Kate,Drama,Drama,keyword
1234,1994.0,Crooklyn,Comedy|Drama,Comedy,movielens
1235,1998.0,The Great Battles of World War II: Battle of Russia,War,War,keyword
1236,2002.0,Ali G Indahouse,Comedy,Comedy,movielens
1237,1999.0,The Stars of Star Wars,Sci-Fi,Sci-Fi,keyword
1238,1984.0,The Pope of Greenwich Village,Drama,Drama,keyword
1239,1973.0,The Arena,Action|Thriller,Action,movielens
1240,1950.0,Destination Moon,Sci-Fi,Sci-Fi,movielens
1241,1945.0,The Story of G.I. Joe,War,War,movielens
1242,2005.0,Billy Blanks: Tae Bo: Fat Blasting Cardio,Drama,Drama,keyword
1243,1998.0,La Femme Nikita: Season 2,Drama,Drama,keyword
1244,2002.0,Sex with Strangers,Drama,Drama,keyword
1245,1994.0,Threesome,Comedy|Romance,Comedy,movielens
1246,1994.0,Gunmen,Drama,Drama,keyword
1247,2005.0,Warren Miller's Impact,War,War,keyword
1248,2002.0,The Real Eve,Drama,Drama,keyword
1249,1978.0,Taxi: Season 1,Drama,Drama,keyword
1250,1996.0,Brassed Off,Comedy|Drama|Romance,Comedy,movielens
1251,2002.0,Frankenthumb,Drama,Drama,keyword
1252,1975.0,The Story of O,Drama,Drama,keyword
1253,1949.0,The Barkleys of Broadway,Drama,Drama,keyword
